"sale_year","sale_month","cat1_name","goods_season","goods_num","sale_amount","origin_amount","settel_amount"
2014,10,"N牛仔裤","1-春",39,1.48,4.54,1.48
2014,10,"N牛仔裤","2-夏",11,0.53,1.53,0.53
2014,10,"N牛仔裤","3-秋",247,11.01,25.91,11.01
2014,10,"N牛仔裤","4-冬",82,2.42,9.74,2.42
2014,10,"P皮衣","1-春",21,3.84,12.21,3.84
2014,10,"P皮衣","3-秋",69,9.04,39.01,9.04
2014,10,"P皮衣","4-冬",100,11.59,63.92,11.59
2014,10,"Q腰裙","1-春",8,0.24,0.58,0.24
2014,10,"Q腰裙","2-夏",-2,-0.01,-0.09,-0.01
2014,10,"Q腰裙","3-秋",93,5,8.06,5
2014,10,"Q腰裙","4-冬",37,1.75,3.94,1.75
2014,10,"S饰品","1-春",49,1.05,3.15,1.05
2014,10,"S饰品","2-夏",18,0.25,0.54,0.25
2014,10,"S饰品","3-秋",77,1.6,5.23,1.6
2014,10,"S饰品","4-冬",67,1.97,5.74,1.97
2014,10,"T恤","1-春",46,0.93,2.94,0.93
2014,10,"T恤","2-夏",56,1.35,4.44,1.35
2014,10,"T恤","3-秋",209,6.54,16.47,6.54
2014,10,"T恤","4-冬",8,0.18,0.69,0.18
2014,10,"W外套","1-春",132,4.29,18.63,4.29
2014,10,"W外套","2-夏",2,0.09,0.18,0.09
2014,10,"W外套","3-秋",626,40.55,89.62,40.55
2014,10,"W外套","4-冬",167,11.76,39.84,11.76
2014,10,"X西装","1-春",27,1.08,3.18,1.08
2014,10,"X西装","2-夏",-5,-0.25,-0.72,-0.25
2014,10,"X西装","3-秋",85,4.47,11.54,4.47
2014,10,"X西装","4-冬",1,0.03,0.18,0.03
2014,10,"Y羽绒服","4-冬",472,29.47,120.36,29.47
2014,11,"女装","1-春",25,0.42,2.63,0.42
2014,11,"女装","3-秋",211,2.95,32.2,2.95
2014,11,"未定义","4-冬",148,3.03,40.73,3.03
2014,11,"未定义","5-未定义",6,0.3,1.07,0.3
2014,11,"A针织衫","1-春",42,1.49,5.29,1.49
2014,11,"A针织衫","3-秋",317,13.42,45.19,13.42
2014,11,"A针织衫","4-冬",836,39.21,133.42,39.21
2014,11,"B背心","1-春",3,0.05,0.14,0.05
2014,11,"B背心","2-夏",-1,-0.01,-0.04,-0.01
2014,11,"B背心","3-秋",-21,-0.22,-0.58,-0.22
2014,11,"C衬衣","1-春",1,0.04,0.06,0.04
2014,11,"C衬衣","2-夏",12,0.45,1.21,0.45
2014,11,"C衬衣","3-秋",15,0.6,1.28,0.6
2014,11,"C衬衣","4-冬",0,0,0,0
2014,11,"D大衣","3-秋",9,1.32,3.3,1.32
2014,11,"D大衣","4-冬",880,104.79,248.69,104.79
2014,11,"E上衣","1-春",15,0.49,1.14,0.49
2014,11,"E上衣","2-夏",-8,-0.2,-0.61,-0.2
2014,11,"E上衣","3-秋",135,5.57,11.19,5.57
2014,11,"E上衣","4-冬",21,1.25,2.69,1.25
2014,11,"F风衣","1-春",2,0.14,0.31,0.14
2014,11,"F风衣","3-秋",59,5.56,12.63,5.56
2014,11,"F风衣","4-冬",35,1.9,8.81,1.9
2014,11,"G皮草","3-秋",11,1.99,6.87,1.99
2014,11,"G皮草","4-冬",16,3.87,17.85,3.87
2014,11,"H打底裤","1-春",23,0.52,1.33,0.52
2014,11,"H打底裤","2-夏",2,0.05,0.12,0.05
2014,11,"H打底裤","3-秋",11,0.14,0.73,0.14
2014,11,"H打底裤","4-冬",75,2.78,7.59,2.78
2014,11,"J马夹","3-秋",15,1.65,3.3,1.65
2014,11,"J马夹","4-冬",117,4.42,9.24,4.42
2014,11,"K梭织裤","1-春",26,0.73,2.36,0.73
2014,11,"K梭织裤","2-夏",7,0.18,0.51,0.18
2014,11,"K梭织裤","3-秋",252,10.83,23.45,10.83
2014,11,"K梭织裤","4-冬",306,10.31,32.92,10.31
2014,11,"L连衣裙","1-春",7,0.31,0.89,0.31
2014,11,"L连衣裙","2-夏",-1,0.07,0.2,0.07
2014,11,"L连衣裙","3-秋",34,1.68,5.14,1.68
2014,11,"L连衣裙","4-冬",43,2.82,6.26,2.82
2014,11,"M棉衣","1-春",4,0.12,0.52,0.12
2014,11,"M棉衣","4-冬",761,40.22,166.38,40.22
2014,11,"N牛仔裤","1-春",8,0.29,0.96,0.29
2014,11,"N牛仔裤","2-夏",4,0.1,0.46,0.1
2014,11,"N牛仔裤","3-秋",123,4.8,13.1,4.8
2014,11,"N牛仔裤","4-冬",90,2.93,9.97,2.93
2014,11,"P皮衣","1-春",4,0.51,2.02,0.51
2014,11,"P皮衣","3-秋",44,7.02,25.88,7.02
2014,11,"P皮衣","4-冬",90,11.18,65.9,11.18
2014,11,"Q腰裙","2-夏",-1,-0.01,-0.06,-0.01
2014,11,"Q腰裙","3-秋",58,2.77,5.19,2.77
2014,11,"Q腰裙","4-冬",91,3.46,10.28,3.46
2014,11,"S饰品","1-春",22,0.36,0.83,0.36
2014,11,"S饰品","2-夏",2,0.03,0.1,0.03
2014,11,"S饰品","3-秋",33,0.63,2.26,0.63
2014,11,"S饰品","4-冬",58,1.48,4.01,1.48
2014,11,"T恤","1-春",6,0.19,0.44,0.19
2014,11,"T恤","2-夏",-15,-0.35,-0.9,-0.35
2014,11,"T恤","3-秋",47,1.43,3.41,1.43
2014,11,"T恤","4-冬",2,0.05,0.16,0.05
2014,11,"W外套","1-春",14,0.36,1.78,0.36
2014,11,"W外套","2-夏",-1,-0.03,-0.09,-0.03
2014,11,"W外套","3-秋",310,16.32,48.8,16.32
2014,11,"W外套","4-冬",268,19.86,59.29,19.86
2014,11,"X西装","1-春",9,0.41,1.14,0.41
2014,11,"X西装","3-秋",15,0.51,2.42,0.51
2014,11,"Y羽绒服","4-冬",878,59.17,227.41,59.17
2014,12,"女装","1-春",9,0.15,0.98,0.15
2014,12,"女装","3-秋",168,2.31,29.97,2.31
2014,12,"未定义","4-冬",189,3.98,50.92,3.98
2014,12,"未定义","5-未定义",2,0.08,0.69,0.08
2014,12,"A针织衫","1-春",12,0.45,1.58,0.45
2014,12,"A针织衫","3-秋",171,7.71,24.25,7.71
2014,12,"A针织衫","4-冬",706,31.77,114.63,31.77
2014,12,"B背心","1-春",1,0.01,0.02,0.01
2014,12,"B背心","2-夏",2,0.03,0.15,0.03
2014,12,"B背心","3-秋",1,0,0.01,0
2014,12,"C衬衣","1-春",1,0.06,0.14,0.06
2014,12,"C衬衣","2-夏",2,0.07,0.2,0.07
2014,12,"C衬衣","3-秋",17,0.56,1.51,0.56
2014,12,"C衬衣","4-冬",2,0.06,0.17,0.06
2014,12,"D大衣","3-秋",1,0.08,0.35,0.08
2014,12,"D大衣","4-冬",876,105.95,238.92,105.95
2014,12,"E上衣","1-春",8,0.24,0.57,0.24
2014,12,"E上衣","2-夏",1,0.04,0.09,0.04
2014,12,"E上衣","3-秋",60,2.59,5.38,2.59
2014,12,"E上衣","4-冬",41,2.83,5.07,2.83
2014,12,"F风衣","1-春",2,0.06,0.26,0.06
2014,12,"F风衣","3-秋",41,3.55,8.52,3.55
2014,12,"F风衣","4-冬",16,0.89,3.9,0.89
2014,12,"G皮草","3-秋",13,3.92,11.27,3.92
2014,12,"G皮草","4-冬",11,2.65,12.19,2.65
2014,12,"G皮草","5-未定义",1,0.55,3,0.55
2014,12,"H打底裤","1-春",5,0.13,0.29,0.13
2014,12,"H打底裤","3-秋",8,0.12,0.47,0.12
2014,12,"H打底裤","4-冬",79,3.04,8.01,3.04
2014,12,"J马夹","3-秋",8,1.02,1.93,1.02
2014,12,"J马夹","4-冬",238,8.89,18.8,8.89
2014,12,"K梭织裤","1-春",13,0.38,1.11,0.38
2014,12,"K梭织裤","2-夏",2,0.04,0.15,0.04
2014,12,"K梭织裤","3-秋",141,6.22,12.8,6.22
2014,12,"K梭织裤","4-冬",335,12.13,34.29,12.13
2014,12,"L连衣裙","1-春",2,0.06,0.24,0.06
2014,12,"L连衣裙","2-夏",2,0.07,0.29,0.07
2014,12,"L连衣裙","3-秋",27,1.37,3.38,1.37
2014,12,"L连衣裙","4-冬",32,2.12,4.81,2.12
2014,12,"M棉衣","1-春",2,0.04,0.27,0.04
2014,12,"M棉衣","4-冬",742,55.54,156.51,55.54
2014,12,"N牛仔裤","1-春",2,0.11,0.24,0.11
2014,12,"N牛仔裤","3-秋",80,3.21,8.52,3.21
2014,12,"N牛仔裤","4-冬",93,3.52,10.17,3.52
2014,12,"P皮衣","1-春",2,0.26,1.01,0.26
2014,12,"P皮衣","3-秋",29,3.66,17.77,3.66
2014,12,"P皮衣","4-冬",54,7.69,40.77,7.69
2014,12,"Q腰裙","1-春",3,0.08,0.22,0.08
2014,12,"Q腰裙","3-秋",20,1.15,1.97,1.15
2014,12,"Q腰裙","4-冬",91,3.71,9.61,3.71
2014,12,"S饰品","1-春",8,0.11,0.19,0.11
2014,12,"S饰品","2-夏",5,0.07,0.16,0.07
2014,12,"S饰品","3-秋",37,0.65,2.44,0.65
2014,12,"S饰品","4-冬",91,1.9,4.36,1.9
2014,12,"T恤","1-春",1,0.01,0.07,0.01
2014,12,"T恤","3-秋",21,0.54,1.53,0.54
2014,12,"T恤","4-冬",6,0.14,0.46,0.14
2014,12,"W外套","1-春",10,0.36,1.33,0.36
2014,12,"W外套","3-秋",157,7.16,26.8,7.16
2014,12,"W外套","4-冬",408,30.67,80.15,30.67
2014,12,"X西装","3-秋",3,0.06,0.38,0.06
2014,12,"Y羽绒服","4-冬",1131,84.29,322.69,84.29
2014,12,"Z赠品","5-未定义",1,0,0.02,0
2015,1,"女装","1-春",9,0.11,0.7,0.11
2015,1,"女装","3-秋",174,2.4,28.48,2.4
2015,1,"未定义","3-秋",2,0.03,0.29,0.03
2015,1,"未定义","4-冬",70,1.42,18.53,1.42
2015,1,"未定义","5-未定义",63,2.23,11.16,2.23
2015,1,"A针织衫","1-春",40,2.12,5.16,2.12
2015,1,"A针织衫","3-秋",192,7.98,27.42,7.98
2015,1,"A针织衫","4-冬",644,30.27,98.48,30.27
2015,1,"B背心","1-春",2,0.07,0.2,0.07
2015,1,"B背心","2-夏",1,0,0.02,0
2015,1,"B背心","3-秋",3,0.01,0.04,0.01
2015,1,"C衬衣","1-春",22,0.75,1.96,0.75
2015,1,"C衬衣","3-秋",27,0.85,2.28,0.85
2015,1,"C衬衣","4-冬",113,7.47,14.24,7.47
2015,1,"D大衣","3-秋",3,0.48,1.1,0.48
2015,1,"D大衣","4-冬",1216,133.23,296.4,133.23
2015,1,"E上衣","1-春",40,1.26,2.82,1.26
2015,1,"E上衣","2-夏",2,0.07,0.18,0.07
2015,1,"E上衣","3-秋",104,3.84,8.94,3.84
2015,1,"E上衣","4-冬",33,1.7,4.29,1.7
2015,1,"F风衣","1-春",19,1.15,2.89,1.15
2015,1,"F风衣","3-秋",40,3.42,7.93,3.42
2015,1,"F风衣","4-冬",36,1.96,8.54,1.96
2015,1,"G皮草","3-秋",21,3.1,14.78,3.1
2015,1,"G皮草","4-冬",11,2.41,10.83,2.41
2015,1,"H打底裤","1-春",20,0.57,1.32,0.57
2015,1,"H打底裤","2-夏",1,0.02,0.06,0.02
2015,1,"H打底裤","3-秋",13,0.24,0.79,0.24
2015,1,"H打底裤","4-冬",23,0.69,1.9,0.69
2015,1,"J马夹","1-春",11,0.83,1.34,0.83
2015,1,"J马夹","3-秋",6,0.68,1.19,0.68
2015,1,"J马夹","4-冬",201,6.78,15.88,6.78
2015,1,"K梭织裤","1-春",35,1.42,3.31,1.42
2015,1,"K梭织裤","2-夏",11,0.19,0.81,0.19
2015,1,"K梭织裤","3-秋",190,7.72,17.42,7.72
2015,1,"K梭织裤","4-冬",346,11.57,33.68,11.57
2015,1,"L连衣裙","1-春",77,4.6,9.36,4.6
2015,1,"L连衣裙","3-秋",55,2.63,6.8,2.63
2015,1,"L连衣裙","4-冬",68,3.8,9.69,3.8
2015,1,"M棉衣","4-冬",583,41.76,123.88,41.76
2015,1,"N牛仔裤","1-春",26,0.99,2.4,0.99
2015,1,"N牛仔裤","2-夏",4,0.14,0.42,0.14
2015,1,"N牛仔裤","3-秋",84,3.15,8.6,3.15
2015,1,"N牛仔裤","4-冬",74,2.52,7.98,2.52
2015,1,"P皮衣","1-春",4,0.59,2.02,0.59
2015,1,"P皮衣","3-秋",30,4.66,18.03,4.66
2015,1,"P皮衣","4-冬",32,5.36,27.78,5.36
2015,1,"Q腰裙","1-春",12,0.36,0.91,0.36
2015,1,"Q腰裙","2-夏",1,0.03,0.06,0.03
2015,1,"Q腰裙","3-秋",33,1.28,2.76,1.28
2015,1,"Q腰裙","4-冬",60,2.18,5.99,2.18
2015,1,"S饰品","1-春",5,0.07,0.16,0.07
2015,1,"S饰品","2-夏",5,0.05,0.09,0.05
2015,1,"S饰品","3-秋",22,0.52,1.87,0.52
2015,1,"S饰品","4-冬",58,1.03,2.48,1.03
2015,1,"T恤","1-春",14,0.38,1.07,0.38
2015,1,"T恤","2-夏",11,0.25,0.69,0.25
2015,1,"T恤","3-秋",44,0.95,3.2,0.95
2015,1,"T恤","4-冬",8,0.17,0.62,0.17
2015,1,"W外套","1-春",51,3.06,6.74,3.06
2015,1,"W外套","3-秋",157,6.73,25.02,6.73
2015,1,"W外套","4-冬",574,40.42,102.77,40.42
2015,1,"X西装","1-春",4,0.17,0.49,0.17
2015,1,"X西装","3-秋",21,0.72,2.79,0.72
2015,1,"Y羽绒服","4-冬",626,50.66,181.31,50.66
2015,2,"女装","1-春",8,0.12,0.94,0.12
2015,2,"女装","3-秋",93,1.31,14.31,1.31
2015,2,"未定义","3-秋",1,0.01,0.15,0.01
2015,2,"未定义","4-冬",32,0.68,8.34,0.68
2015,2,"未定义","5-未定义",32,1.14,5.38,1.14
2015,2,"A针织衫","1-春",125,8.11,15.52,8.11
2015,2,"A针织衫","3-秋",193,8.97,27.29,8.97
2015,2,"A针织衫","4-冬",501,23.91,78.01,23.91
2015,2,"B背心","1-春",11,0.17,0.41,0.17
2015,2,"B背心","2-夏",1,0,0.02,0
2015,2,"B背心","3-秋",7,0.08,0.16,0.08
2015,2,"C衬衣","1-春",140,6.78,13.48,6.78
2015,2,"C衬衣","2-夏",5,0.21,0.55,0.21
2015,2,"C衬衣","3-秋",53,1.8,4.54,1.8
2015,2,"C衬衣","4-冬",127,9.14,15.92,9.14
2015,2,"D大衣","3-秋",3,0.42,1.1,0.42
2015,2,"D大衣","4-冬",886,95.31,226.2,95.31
2015,2,"E上衣","1-春",247,11.44,20.47,11.44
2015,2,"E上衣","3-秋",153,6.26,13.17,6.26
2015,2,"E上衣","4-冬",44,2.57,5.72,2.57
2015,2,"F风衣","1-春",185,18.68,29.46,18.68
2015,2,"F风衣","3-秋",76,5.9,14.43,5.9
2015,2,"F风衣","4-冬",19,1.22,5.46,1.22
2015,2,"G皮草","3-秋",9,1.86,7.01,1.86
2015,2,"G皮草","4-冬",5,1,5.8,1
2015,2,"H打底裤","1-春",85,3.48,5.68,3.48
2015,2,"H打底裤","2-夏",1,0.02,0.06,0.02
2015,2,"H打底裤","3-秋",8,0.15,0.51,0.15
2015,2,"H打底裤","4-冬",18,0.56,1.75,0.56
2015,2,"J马夹","1-春",85,6.26,10.6,6.26
2015,2,"J马夹","3-秋",5,0.51,0.94,0.51
2015,2,"J马夹","4-冬",154,5.46,12.17,5.46
2015,2,"K梭织裤","1-春",111,5.77,10.2,5.77
2015,2,"K梭织裤","2-夏",5,0.14,0.4,0.14
2015,2,"K梭织裤","3-秋",203,7.88,18.26,7.88
2015,2,"K梭织裤","4-冬",295,10.43,30.16,10.43
2015,2,"L连衣裙","1-春",299,21.11,36.84,21.11
2015,2,"L连衣裙","2-夏",6,0.25,0.77,0.25
2015,2,"L连衣裙","3-秋",70,3.42,8.54,3.42
2015,2,"L连衣裙","4-冬",83,5.51,12.13,5.51
2015,2,"M棉衣","1-春",4,0.13,0.54,0.13
2015,2,"M棉衣","4-冬",451,31.59,93.88,31.59
2015,2,"N牛仔裤","1-春",85,4.27,8.16,4.27
2015,2,"N牛仔裤","2-夏",3,0.08,0.29,0.08
2015,2,"N牛仔裤","3-秋",89,3.44,9.75,3.44
2015,2,"N牛仔裤","4-冬",84,3.21,9.29,3.21
2015,2,"P皮衣","1-春",5,0.74,2.4,0.74
2015,2,"P皮衣","3-秋",22,3.36,12.33,3.36
2015,2,"P皮衣","4-冬",18,2.92,14.77,2.92
2015,2,"Q腰裙","1-春",66,2.62,5.12,2.62
2015,2,"Q腰裙","2-夏",2,0.06,0.12,0.06
2015,2,"Q腰裙","3-秋",30,1.17,2.36,1.17
2015,2,"Q腰裙","4-冬",54,2.09,5.54,2.09
2015,2,"S饰品","1-春",12,0.25,0.62,0.25
2015,2,"S饰品","2-夏",2,0.01,0.02,0.01
2015,2,"S饰品","3-秋",15,0.49,1.73,0.49
2015,2,"S饰品","4-冬",59,1.16,2.5,1.16
2015,2,"T恤","1-春",66,2.26,5.2,2.26
2015,2,"T恤","2-夏",4,0.14,0.28,0.14
2015,2,"T恤","3-秋",32,0.86,2.03,0.86
2015,2,"T恤","4-冬",8,0.18,0.62,0.18
2015,2,"W外套","1-春",399,31,51.23,31
2015,2,"W外套","2-夏",1,0.04,0.09,0.04
2015,2,"W外套","3-秋",241,12.62,36.89,12.62
2015,2,"W外套","4-冬",573,42.35,102.31,42.36
2015,2,"X西装","1-春",16,0.9,1.95,0.9
2015,2,"X西装","3-秋",27,1.31,3.63,1.31
2015,2,"Y羽绒服","4-冬",584,47.46,170.83,47.46
2015,3,"女装","1-春",273,3.22,25.27,3.22
2015,3,"女装","3-秋",53,0.53,6.79,0.53
2015,3,"未定义","3-秋",1,0.04,0.15,0.04
2015,3,"未定义","4-冬",6,0.12,1.62,0.12
2015,3,"未定义","5-未定义",2,0.05,0.3,0.05
2015,3,"A针织衫","1-春",208,9.08,26.27,9.08
2015,3,"A针织衫","2-夏",8,0.43,1.03,0.43
2015,3,"A针织衫","3-秋",146,5.22,19.89,5.22
2015,3,"A针织衫","4-冬",202,8.39,34.3,8.39
2015,3,"B背心","1-春",45,0.69,2.17,0.69
2015,3,"B背心","2-夏",9,0.09,0.2,0.09
2015,3,"B背心","3-秋",13,0.2,0.59,0.2
2015,3,"C衬衣","1-春",402,19.69,37.55,19.69
2015,3,"C衬衣","2-夏",129,4.46,10.9,4.46
2015,3,"C衬衣","3-秋",79,2.55,7.88,2.55
2015,3,"C衬衣","4-冬",35,2.19,4.15,2.19
2015,3,"D大衣","3-秋",3,0.39,1.11,0.39
2015,3,"D大衣","4-冬",128,11.97,34.79,11.97
2015,3,"E上衣","1-春",164,7.53,13.37,7.53
2015,3,"E上衣","2-夏",80,2.58,6.71,2.58
2015,3,"E上衣","3-秋",191,7.38,16.22,7.38
2015,3,"E上衣","4-冬",18,0.87,2.28,0.87
2015,3,"F风衣","1-春",280,26.99,44.74,26.99
2015,3,"F风衣","3-秋",72,5.12,13.73,5.12
2015,3,"F风衣","4-冬",14,0.69,3.73,0.69
2015,3,"G皮草","3-秋",3,0.72,2.3,0.72
2015,3,"G皮草","4-冬",2,0.32,2,0.32
2015,3,"H打底裤","1-春",106,4.22,7.01,4.22
2015,3,"H打底裤","2-夏",30,0.88,1.86,0.88
2015,3,"H打底裤","3-秋",14,0.23,0.81,0.23
2015,3,"H打底裤","4-冬",21,0.62,1.87,0.62
2015,3,"J马夹","1-春",87,6.54,10.46,6.54
2015,3,"J马夹","2-夏",7,0.26,0.66,0.26
2015,3,"J马夹","3-秋",7,0.48,1.24,0.48
2015,3,"J马夹","4-冬",20,0.7,1.58,0.7
2015,3,"K梭织裤","1-春",132,5.44,12.08,5.44
2015,3,"K梭织裤","2-夏",92,2.66,6.76,2.66
2015,3,"K梭织裤","3-秋",238,7.71,21.25,7.71
2015,3,"K梭织裤","4-冬",137,4.59,14.64,4.59
2015,3,"L连衣裙","1-春",430,28.63,53.96,28.63
2015,3,"L连衣裙","2-夏",178,8.15,20.4,8.15
2015,3,"L连衣裙","3-秋",163,6.35,20.86,6.35
2015,3,"L连衣裙","4-冬",71,3.29,10.12,3.29
2015,3,"M棉衣","1-春",1,0.03,0.13,0.03
2015,3,"M棉衣","4-冬",126,5.84,26.46,5.84
2015,3,"N牛仔裤","1-春",130,6.66,12.49,6.66
2015,3,"N牛仔裤","2-夏",21,0.6,2.07,0.6
2015,3,"N牛仔裤","3-秋",114,4.53,11.63,4.53
2015,3,"N牛仔裤","4-冬",44,1.64,4.95,1.64
2015,3,"P皮衣","1-春",14,1.42,3.49,1.42
2015,3,"P皮衣","2-夏",9,0.79,1.52,0.79
2015,3,"P皮衣","3-秋",24,2.98,13.45,2.98
2015,3,"P皮衣","4-冬",6,0.54,2.99,0.54
2015,3,"Q腰裙","1-春",74,2.98,5.85,2.98
2015,3,"Q腰裙","2-夏",78,2.33,5.67,2.33
2015,3,"Q腰裙","3-秋",20,0.79,1.53,0.79
2015,3,"Q腰裙","4-冬",14,0.54,1.52,0.54
2015,3,"S饰品","1-春",16,0.34,0.8,0.34
2015,3,"S饰品","2-夏",1,0,0.01,0
2015,3,"S饰品","3-秋",9,0.14,0.44,0.14
2015,3,"S饰品","4-冬",27,0.56,1.52,0.56
2015,3,"T恤","1-春",178,6.86,13.51,6.86
2015,3,"T恤","2-夏",148,3.75,10.29,3.75
2015,3,"T恤","3-秋",136,3.27,10.05,3.27
2015,3,"T恤","4-冬",6,0.13,0.46,0.13
2015,3,"W外套","1-春",303,21.34,38.27,21.34
2015,3,"W外套","2-夏",9,0.3,0.8,0.3
2015,3,"W外套","3-秋",206,11.44,26.85,11.44
2015,3,"W外套","4-冬",104,6.07,18.19,6.07
2015,3,"X西装","1-春",37,1.36,4.29,1.36
2015,3,"X西装","2-夏",6,0.36,0.71,0.36
2015,3,"X西装","3-秋",76,3.77,10.16,3.77
2015,3,"X西装","4-冬",1,0.03,0.18,0.03
2015,3,"Y羽绒服","4-冬",154,9.07,37.77,9.07
2015,3,"Z赠品","5-未定义",1,0,0.02,0
2015,4,"女装","1-春",659,6.54,61,6.54
2015,4,"女装","3-秋",20,0.33,4.9,0.33
2015,4,"未定义","3-秋",5,0.16,0.73,0.16
2015,4,"未定义","4-冬",1,0.02,0.24,0.02
2015,4,"未定义","5-未定义",64,0.82,5.49,0.82
2015,4,"A针织衫","1-春",125,4.53,15.26,4.53
2015,4,"A针织衫","2-夏",23,1.09,2.92,1.09
2015,4,"A针织衫","3-秋",61,2.07,8.41,2.07
2015,4,"A针织衫","4-冬",54,1.51,9.93,1.51
2015,4,"B背心","1-春",80,0.94,2.65,0.94
2015,4,"B背心","2-夏",39,0.59,1.29,0.59
2015,4,"B背心","3-秋",36,0.28,1.39,0.28
2015,4,"C衬衣","1-春",235,10.83,22.66,10.83
2015,4,"C衬衣","2-夏",524,22.46,47.33,22.46
2015,4,"C衬衣","3-秋",48,1.13,4.43,1.13
2015,4,"C衬衣","4-冬",15,0.71,1.68,0.71
2015,4,"D大衣","4-冬",-11,-1.24,-2.38,-1.24
2015,4,"E上衣","1-春",100,3.46,7.13,3.46
2015,4,"E上衣","2-夏",397,13.09,34.91,13.09
2015,4,"E上衣","3-秋",117,4.57,9.91,4.57
2015,4,"E上衣","4-冬",11,0.48,1.38,0.48
2015,4,"F风衣","1-春",64,4.19,9.82,4.19
2015,4,"F风衣","3-秋",28,1.87,5.36,1.87
2015,4,"G皮草","4-冬",-1,-0.2,-1,-0.2
2015,4,"H打底裤","1-春",78,2.91,5.11,2.91
2015,4,"H打底裤","2-夏",93,3.4,6,3.4
2015,4,"H打底裤","3-秋",12,0.18,0.71,0.18
2015,4,"H打底裤","4-冬",16,0.34,1.41,0.34
2015,4,"J马夹","1-春",45,3.16,5.36,3.16
2015,4,"J马夹","2-夏",27,1.48,3.3,1.48
2015,4,"J马夹","3-秋",18,1.06,2.22,1.06
2015,4,"J马夹","4-冬",2,0,0.16,0
2015,4,"K梭织裤","1-春",124,3.87,11.15,3.87
2015,4,"K梭织裤","2-夏",444,13.27,33.8,13.27
2015,4,"K梭织裤","3-秋",171,4.75,15.26,4.75
2015,4,"K梭织裤","4-冬",77,2.05,8.88,2.05
2015,4,"L连衣裙","1-春",256,15.71,32.31,15.71
2015,4,"L连衣裙","2-夏",797,41.62,96.3,41.62
2015,4,"L连衣裙","3-秋",148,4.7,19.32,4.7
2015,4,"L连衣裙","4-冬",57,1.79,7.74,1.79
2015,4,"M棉衣","4-冬",31,0.8,6.44,0.8
2015,4,"N牛仔裤","1-春",97,4.03,9.67,4.03
2015,4,"N牛仔裤","2-夏",60,1.88,5.21,1.88
2015,4,"N牛仔裤","3-秋",66,2.48,6.69,2.48
2015,4,"N牛仔裤","4-冬",16,0.3,1.93,0.3
2015,4,"P皮衣","1-春",8,0.9,2.84,0.9
2015,4,"P皮衣","2-夏",0,0.01,0,0.01
2015,4,"P皮衣","3-秋",12,1.29,6.11,1.29
2015,4,"P皮衣","4-冬",1,0.05,0.4,0.05
2015,4,"Q腰裙","1-春",52,1.89,4.23,1.89
2015,4,"Q腰裙","2-夏",128,4.05,9.12,4.05
2015,4,"Q腰裙","3-秋",17,0.4,1.2,0.4
2015,4,"Q腰裙","4-冬",7,0.13,0.52,0.13
2015,4,"S饰品","1-春",15,0.33,0.89,0.33
2015,4,"S饰品","2-夏",7,0.11,0.32,0.11
2015,4,"S饰品","3-秋",26,0.18,0.66,0.18
2015,4,"S饰品","4-冬",-2,0.05,0.2,0.05
2015,4,"T恤","1-春",157,5.54,11.98,5.54
2015,4,"T恤","2-夏",949,25.24,70.62,25.24
2015,4,"T恤","3-秋",133,2.27,11.08,2.27
2015,4,"T恤","4-冬",21,0.33,1.62,0.33
2015,4,"W外套","1-春",117,7.2,14.87,7.2
2015,4,"W外套","2-夏",171,7.14,15.18,7.14
2015,4,"W外套","3-秋",117,5.26,15.13,5.26
2015,4,"W外套","4-冬",30,1.18,5.79,1.18
2015,4,"X西装","1-春",34,1.11,4.19,1.11
2015,4,"X西装","2-夏",9,0.47,1.23,0.47
2015,4,"X西装","3-秋",53,2.52,7.12,2.52
2015,4,"Y羽绒服","4-冬",33,1.15,6.52,1.15
2015,5,"女装","1-春",442,4.35,39.42,4.35
2015,5,"女装","3-秋",67,0.44,6.63,0.44
2015,5,"未定义","5-未定义",62,1.18,6.13,1.18
2015,5,"A针织衫","1-春",78,2.39,9.07,2.39
2015,5,"A针织衫","2-夏",28,1.2,3.48,1.2
2015,5,"A针织衫","3-秋",22,0.51,2.88,0.51
2015,5,"A针织衫","4-冬",43,1.14,6.83,1.14
2015,5,"B背心","1-春",61,0.69,1.76,0.69
2015,5,"B背心","2-夏",70,0.99,3.05,0.99
2015,5,"B背心","3-秋",50,0.47,1.96,0.47
2015,5,"C衬衣","1-春",112,4.1,11.39,4.1
2015,5,"C衬衣","2-夏",1188,52.38,107.08,52.38
2015,5,"C衬衣","3-秋",61,1.59,5.82,1.59
2015,5,"C衬衣","4-冬",3,0.13,0.29,0.13
2015,5,"D大衣","4-冬",-1,-0.1,-0.12,-0.1
2015,5,"E上衣","1-春",78,2.3,5.79,2.3
2015,5,"E上衣","2-夏",717,23.19,56.71,23.19
2015,5,"E上衣","3-秋",76,2.44,6.36,2.44
2015,5,"E上衣","4-冬",7,0.29,0.81,0.29
2015,5,"F风衣","1-春",11,0.33,1.68,0.33
2015,5,"F风衣","3-秋",-2,0.05,-0.14,0.05
2015,5,"G皮草","4-冬",-1,-0.2,-1,-0.2
2015,5,"H打底裤","1-春",49,1.64,3.1,1.64
2015,5,"H打底裤","2-夏",81,2.8,5.17,2.8
2015,5,"H打底裤","3-秋",10,0.18,0.66,0.18
2015,5,"H打底裤","4-冬",14,0.25,1.25,0.25
2015,5,"J马夹","1-春",7,0.54,0.86,0.54
